point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion,oni
p052,-32.040561,118.398176,wheat,2019-03-16,2019-03-31,2019-03_Q2,3,2,22.01,3.87,26.1,4,53.98,0.2,-0.696,0.121,0.139,94.86,0.0,34.29,0.3184,68.16,44.4778,36.1812,54.1824,28.49,54.09,277.99,96.1239,92.7242,NOT_SUITABLE,0.87
p052,-32.040561,118.398176,wheat,2019-04-01,2019-04-15,2019-04_Q1,4,1,20.09,2.94,18.63,2,30.63,0.854,-0.216,0.559,0.377,94.86,0.0,44.73,0.5312,46.88,58.717,28.8631,63.7154,30.91,41.8,390.06,90.1521,91.6064,NOT_SUITABLE,0.82
p052,-32.040561,118.398176,wheat,2019-04-16,2019-04-30,2019-04_Q2,4,2,15.98,2.77,16.94,3,30.63,0.675,-0.003,0.117,0.417,94.86,0.0,35.57,0.5552,44.48,61.3096,17.8125,68.3619,25.59,25.59,472.43,83.1033,89.0838,NOT_SUITABLE,0.82
p052,-32.040561,118.398176,wheat,2019-05-01,2019-05-15,2019-05_Q1,5,1,14.47,2.6,4.79,1,16.19,-0.107,0.142,0.032,0.509,94.86,0.0,21.73,0.4128,58.72,25.7292,17.9124,73.2209,10.9,31.03,584.72,74.4875,89.0367,NOT_SUITABLE,0.71
p052,-32.040561,118.398176,wheat,2019-05-16,2019-05-31,2019-05_Q2,5,2,11.82,1.74,11.36,2,16.19,-0.202,0.279,0.002,0.6,94.86,0.0,16.15,0.3869,61.31,0.0,24.0644,76.3456,0.0,49.56,674.72,67.6117,87.8675,NOT_SUITABLE,0.71
p052,-32.040561,118.398176,wheat,2019-06-01,2019-06-15,2019-06_Q1,6,1,12.16,1.66,38.21,5,12.4,-0.081,0.535,-0.312,0.745,94.86,18.12,49.57,0.7427,25.73,0.0,50.9314,81.0913,0.0,147.58,810.36,59.7118,86.522,NOT_SUITABLE,0.59
p052,-32.040561,118.398176,wheat,2019-06-16,2019-06-30,2019-06_Q2,6,2,11.76,2.84,27.39,1,12.4,1.278,0.807,-0.021,0.735,94.86,21.92,65.6,1.0,0.0,0.0,61.5839,84.2682,0.0,223.9,916.93,45.3589,82.6279,NOT_SUITABLE,0.59
p052,-32.040561,118.398176,wheat,2019-07-01,2019-07-15,2019-07_Q1,7,1,10.79,1.49,24.33,1,11.35,0.164,0.564,0.133,0.519,94.86,19.99,51.72,1.0,0.0,24.8475,74.5157,87.3309,20.13,348.26,998.99,36.1812,76.3658,NOT_SUITABLE,0.38
p052,-32.040561,118.398176,wheat,2019-07-16,2019-07-31,2019-07_Q2,7,2,11.41,0.95,19.63,2,11.35,-0.055,0.691,0.392,0.603,94.86,7.63,43.96,1.0,0.0,47.6482,81.6294,90.0265,49.56,446.83,1068.38,28.8631,67.6712,NOT_SUITABLE,0.38
p052,-32.040561,118.398176,wheat,2019-08-01,2019-08-15,2019-08_Q1,8,1,11.72,2.13,21.26,3,13.81,0.013,0.525,0.738,0.59,94.86,0.0,40.89,0.7515,24.85,80.2072,88.5395,92.2051,127.45,553.7,1106.35,17.8125,56.4443,NOT_SUITABLE,0.2
p052,-32.040561,118.398176,wheat,2019-08-16,2019-08-31,2019-08_Q2,8,2,11.99,3.25,25.56,3,13.81,-0.134,0.424,0.581,0.204,94.86,0.0,46.82,0.5235,47.65,86.6029,92.2296,91.7871,174.34,625.16,1105.52,17.9124,47.6069,NOT_SUITABLE,0.2
p052,-32.040561,118.398176,wheat,2019-09-01,2019-09-15,2019-09_Q1,9,1,15.04,4.39,5.89,1,25.04,-1.125,-0.27,0.344,0.083,94.86,0.0,31.45,0.1979,80.21,88.2304,93.4072,90.6917,200.68,662.78,1040.18,24.0644,42.2089,NOT_SUITABLE,0.31
p052,-32.040561,118.398176,wheat,2019-09-16,2019-09-30,2019-09_Q2,9,2,16.34,3.86,21.08,3,25.04,-0.911,-0.807,0.13,0.008,94.86,0.0,26.97,0.134,86.6,92.0933,95.651,91.6327,222.93,693.03,1004.45,50.9314,48.8021,NOT_SUITABLE,0.31
p052,-32.040561,118.398176,wheat,2019-10-01,2019-10-15,2019-10_Q1,10,1,17.73,3.33,5.69,1,38.77,-0.316,-0.612,-0.276,0.182,94.86,0.0,26.77,0.1177,88.23,94.3729,96.1836,91.0916,225.57,650.73,910.67,61.5839,54.1824,NOT_SUITABLE,0.51
p052,-32.040561,118.398176,wheat,2019-10-16,2019-10-31,2019-10_Q2,10,2,19.62,3.66,13.45,2,38.77,-0.535,-0.623,-0.331,-0.082,94.86,0.0,19.14,0.0791,92.09,97.2019,97.2159,90.4676,227.89,621.54,836.4,74.5157,63.7154,NOT_SUITABLE,0.51
p052,-32.040561,118.398176,wheat,2019-11-01,2019-11-15,2019-11_Q1,11,1,21.26,4.28,0.0,0,53.42,-0.969,-0.937,-0.533,-0.31,94.86,0.0,13.45,0.0563,94.37,97.3014,96.1951,89.2483,236.53,552.66,731.55,81.6294,68.3619,NOT_SUITABLE,0.72
p052,-32.040561,118.398176,wheat,2019-11-16,2019-11-30,2019-11_Q2,11,2,22.11,4.52,6.56,2,53.42,-1.37,-1.293,-0.66,-0.62,94.86,0.0,6.56,0.028,97.2,97.6575,91.2174,85.5425,242.21,480.36,630.66,88.5395,73.2209,NOT_SUITABLE,0.72
p052,-32.040561,118.398176,wheat,2019-12-01,2019-12-15,2019-12_Q1,12,1,27.15,3.75,0.0,0,85.79,-1.789,-1.406,-0.937,-1.083,94.86,0.0,6.56,0.027,97.3,97.0119,86.2864,79.0656,188.63,377.4,495.02,92.2296,76.3456,NOT_SUITABLE,0.75
p052,-32.040561,118.398176,wheat,2019-12-16,2019-12-31,2019-12_Q2,12,2,26.99,3.32,5.81,2,85.79,-1.816,-1.747,-1.392,-1.262,94.86,0.0,5.81,0.0234,97.66,96.5386,83.7981,71.6624,151.44,311.41,388.45,93.4072,81.0913,NOT_SUITABLE,0.75
p052,-32.040561,118.398176,wheat,2020-01-01,2020-01-15,2020-01_Q1,1,1,24.55,3.51,0.0,0,71.2,-1.532,-1.843,-1.508,-1.292,94.86,0.0,5.81,0.0299,97.01,93.0723,80.4317,67.1039,127.5,259.94,326.99,95.651,84.2682,NOT_SUITABLE,0.71
p052,-32.040561,118.398176,wheat,2020-01-16,2020-01-31,2020-01_Q2,1,2,24.84,4.25,5.43,2,71.2,-0.179,-1.738,-1.476,-1.228,94.86,0.0,5.43,0.0346,96.54,71.236,75.3389,57.9401,86.7,214.86,257.6,96.1836,87.3309,NOT_SUITABLE,0.71
p052,-32.040561,118.398176,wheat,2020-02-01,2020-02-15,2020-02_Q1,2,1,26.51,4.86,4.06,1,63.51,-0.268,-1.755,-1.541,-1.224,94.86,0.0,9.49,0.0693,93.07,57.829,72.9693,52.2278,61.27,178.9,221.65,97.2159,90.0265,NOT_SUITABLE,0.66
p052,-32.040561,118.398176,wheat,2020-02-16,2020-02-29,2020-02_Q2,2,2,24.03,1.45,30.95,6,63.51,0.888,-0.767,-1.406,-0.82,94.86,0.0,35.01,0.2876,71.24,78.7501,71.3548,54.0176,73.27,150.3,222.91,96.1951,92.2051,NOT_SUITABLE,0.66
p052,-32.040561,118.398176,wheat,2020-03-01,2020-03-15,2020-03_Q1,3,1,23.22,2.4,13.73,2,50.48,0.87,0.111,-1.403,-0.745,94.86,0.0,44.68,0.4217,57.83,88.6962,62.3302,57.7208,71.17,117.63,259.02,91.2174,91.7871,NOT_SUITABLE,0.57
p052,-32.040561,118.398176,wheat,2020-03-16,2020-03-31,2020-03_Q2,3,2,20.85,2.82,6.04,1,50.48,-0.272,0.108,-1.449,-0.996,94.86,0.0,19.77,0.2125,78.75,77.9231,45.2,60.3359,54.89,77.03,291.46,86.2864,90.6917,NOT_SUITABLE,0.57
p052,-32.040561,118.398176,wheat,2020-04-01,2020-04-15,2020-04_Q1,4,1,21.78,3.78,3.03,1,35.27,-0.652,-0.058,-1.637,-1.211,94.86,0.0,9.07,0.113,88.7,78.7714,40.859,67.181,46.46,67.06,386.01,83.7981,91.6327,NOT_SUITABLE,0.33
p052,-32.040561,118.398176,wheat,2020-04-16,2020-04-30,2020-04_Q2,4,2,17.1,2.53,12.52,2,35.27,-1.231,-0.536,-1.704,-1.26,94.86,0.0,15.55,0.2208,77.92,46.9578,26.8146,71.832,22.15,42.75,465.7,80.4317,91.0916,NOT_SUITABLE,0.33
p052,-32.040561,118.398176,wheat,2020-05-01,2020-05-15,2020-05_Q1,5,1,15.34,2.98,0.0,0,18.5,-1.36,-0.671,-1.568,-1.331,94.86,0.0,12.52,0.2123,78.77,0.0,23.8548,75.1344,0.0,42.75,551.81,75.3389,90.4676,NOT_SUITABLE,0.04
p052,-32.040561,118.398176,wheat,2020-05-16,2020-05-31,2020-05_Q2,5,2,13.03,1.97,41.92,2,18.5,1.16,-0.216,-0.722,-1.052,94.86,16.9,41.92,0.5304,46.96,0.0,35.9411,77.6209,0.0,72.61,624.54,72.9693,89.2483,NOT_SUITABLE,0.04
p052,-32.040561,118.398176,wheat,2020-06-01,2020-06-15,2020-06_Q1,6,1,14.39,1.88,42.62,7,15.63,1.348,0.004,-0.209,-0.841,94.86,35.04,84.54,1.0,0.0,37.0217,54.3757,81.7061,20.6,141.4,739.59,71.3548,85.5425,NOT_SUITABLE,-0.18
p052,-32.040561,118.398176,wheat,2020-06-16,2020-06-30,2020-06_Q2,6,2,12.61,1.76,0.0,0,15.63,-0.62,-0.649,-0.288,-1.32,94.86,6.7,42.62,1.0,0.0,34.6646,68.5871,86.0339,20.6,214.42,845.46,62.3302,79.0656,NOT_SUITABLE,-0.18
p052,-32.040561,118.398176,wheat,2020-07-01,2020-07-15,2020-07_Q1,7,1,11.21,1.96,0.0,0,12.52,-1.554,-1.313,-0.85,-1.486,94.86,0.0,0.0,0.6298,37.02,29.9041,77.7055,87.3422,22.15,318.95,918.63,45.2,71.6624,NOT_SUITABLE,-0.29
p052,-32.040561,118.398176,wheat,2020-07-16,2020-07-31,2020-07_Q2,7,2,12.16,2.18,36.29,3,12.52,-1.066,-0.087,-0.534,-1.415,94.86,4.16,36.29,0.6534,34.66,57.9364,86.5107,90.5849,52.01,422.96,1001.39,40.859,67.1039,NOT_SUITABLE,-0.29
p052,-32.040561,118.398176,wheat,2020-08-01,2020-08-15,2020-08_Q1,8,1,11.06,1.76,15.64,2,13.53,0.958,-0.141,-0.384,-1.489,94.86,0.0,51.93,0.701,29.9,75.6974,91.6878,91.5893,98.65,509.05,1029.82,26.8146,57.9401,NOT_SUITABLE,-0.43
p052,-32.040561,118.398176,wheat,2020-08-16,2020-08-31,2020-08_Q2,8,2,12.38,2.33,17.96,3,13.53,-1.129,-1.544,-1.461,-1.609,94.86,0.0,33.6,0.4206,57.94,86.7714,91.5945,92.8063,141.81,551.93,1053.76,23.8548,52.2278,NOT_SUITABLE,-0.43
p052,-32.040561,118.398176,wheat,2020-09-01,2020-09-15,2020-09_Q1,9,1,14.59,2.71,13.71,2,21.24,-0.734,-1.371,-1.564,-1.424,94.86,0.0,31.67,0.243,75.7,96.1613,92.7225,89.6468,198.15,598.19,993.43,35.9411,54.0176,NOT_SUITABLE,-0.77
p052,-32.040561,118.398176,wheat,2020-09-16,2020-09-30,2020-09_Q2,9,2,14.28,2.42,7.91,1,21.24,-0.688,-1.253,-1.646,-1.563,94.86,0.0,21.62,0.1323,86.77,97.2126,94.1738,90.1216,229.13,631.04,974.53,54.3757,57.7208,NOT_SUITABLE,-0.77
p052,-32.040561,118.398176,wheat,2020-10-01,2020-10-15,2020-10_Q1,10,1,16.49,3.8,0.0,0,37.06,-1.005,-0.58,-1.247,-1.696,94.86,0.0,7.91,0.0384,96.16,96.9977,93.5101,88.7995,212.26,599.68,881.77,68.5871,60.3359,NOT_SUITABLE,-1.0
p052,-32.040561,118.398176,wheat,2020-10-16,2020-10-31,2020-10_Q2,10,2,19.94,2.83,6.57,2,37.06,-1.049,-1.088,-1.098,-1.704,94.86,0.0,6.57,0.0279,97.21,88.9599,93.8157,87.0667,180.98,578.43,802.38,77.7055,67.181,NOT_SUITABLE,-1.0
p052,-32.040561,118.398176,wheat,2020-11-01,2020-11-15,2020-11_Q1,11,1,16.93,2.21,0.0,0,41.34,-0.221,-0.986,-0.918,-1.523,94.86,0.0,6.57,0.03,97.0,85.2574,91.4932,82.787,187.78,520.77,694.13,86.5107,71.832,NOT_SUITABLE,-1.11
p052,-32.040561,118.398176,wheat,2020-11-16,2020-11-30,2020-11_Q2,11,2,21.21,3.24,22.46,3,41.34,0.924,-0.492,-1.027,-1.277,94.86,0.0,22.46,0.1104,88.96,95.6654,94.1768,80.5306,220.92,501.83,621.4,91.6878,75.1344,NOT_SUITABLE,-1.11
p052,-32.040561,118.398176,wheat,2020-12-01,2020-12-15,2020-12_Q1,12,1,22.38,3.91,10.01,2,66.61,1.736,-0.217,-0.807,-0.865,94.86,0.0,32.47,0.1474,85.26,98.7242,85.3615,76.3157,199.64,395.25,506.36,91.5945,77.6209,NOT_SUITABLE,-1.06
p052,-32.040561,118.398176,wheat,2020-12-16,2020-12-31,2020-12_Q2,12,2,24.95,4.14,0.0,0,66.61,0.323,-0.033,-0.728,-0.683,94.86,0.0,10.01,0.0433,95.67,96.8933,83.5194,69.3947,176.53,343.49,400.48,92.7225,81.7061,NOT_SUITABLE,-1.06
p052,-32.040561,118.398176,wheat,2021-01-01,2021-01-15,2021-01_Q1,1,1,24.1,3.65,2.58,1,70.62,0.108,0.6,-0.024,-0.638,94.86,0.0,2.58,0.0128,98.72,90.8873,80.2097,60.586,133.35,282.09,306.71,94.1738,86.0339,NOT_SUITABLE,-0.99
p052,-32.040561,118.398176,wheat,2021-01-16,2021-01-31,2021-01_Q2,1,2,25.13,3.01,3.08,1,70.62,-0.101,0.749,-0.39,-0.612,94.86,0.0,5.66,0.0311,96.89,87.1729,73.4242,49.666,104.39,223.95,223.95,93.5101,87.3422,NOT_SUITABLE,-0.99
p052,-32.040561,118.398176,wheat,2021-02-01,2021-02-15,2021-02_Q1,2,1,21.52,3.96,10.29,2,53.68,0.503,1.096,-0.285,-0.36,94.86,0.0,13.37,0.0911,90.89,54.5685,64.3833,40.2399,62.25,173.36,173.36,93.8157,90.5849,NOT_SUITABLE,-0.85
p052,-32.040561,118.398176,wheat,2021-02-16,2021-02-28,2021-02_Q2,2,2,24.81,3.65,5.07,1,53.68,0.889,0.662,0.087,-0.581,94.86,0.0,15.36,0.1283,87.17,57.2337,50.0764,29.8375,62.58,119.57,125.07,91.4932,91.5893,NOT_SUITABLE,-0.85
p052,-32.040561,118.398176,wheat,2021-03-01,2021-03-15,2021-03_Q1,3,1,21.25,2.51,46.76,3,51.84,1.384,1.114,0.999,0.181,94.86,0.0,51.83,0.4543,54.57,95.1588,55.423,42.5783,86.49,111.11,187.9,94.1768,92.8063,NOT_SUITABLE,-0.74
p052,-32.040561,118.398176,wheat,2021-03-16,2021-03-31,2021-03_Q2,3,2,23.49,3.98,0.0,0,51.84,1.007,0.715,0.809,-0.117,94.86,0.0,46.76,0.4277,57.23,75.0558,34.3651,43.3306,56.99,56.99,201.97,85.3615,89.6468,NOT_SUITABLE,-0.74
p052,-32.040561,118.398176,wheat,2021-04-01,2021-04-15,2021-04_Q1,4,1,20.17,4.37,4.4,1,34.78,-1.018,0.639,0.939,-0.13,94.86,0.0,4.4,0.0484,95.16,38.2957,15.9316,47.3403,24.62,24.62,253.51,83.5194,90.1216,HIGH,-0.56
p052,-32.040561,118.398176,wheat,2021-04-16,2021-04-30,2021-04_Q2,4,2,18.34,2.57,14.54,2,34.78,-0.935,0.608,0.955,-0.138,94.86,0.0,18.94,0.2494,75.06,0.0,0.0,54.8001,0.0,0.0,324.27,80.2097,88.7995,NOT_SUITABLE,-0.56
p052,-32.040561,118.398176,wheat,2021-05-01,2021-05-15,2021-05_Q1,5,1,15.04,1.45,29.41,2,20.2,1.188,0.738,1.279,0.203,94.86,4.28,43.95,0.617,38.3,0.0,0.0,64.8217,0.0,0.0,453.88,73.4242,87.0667,NOT_SUITABLE,-0.4
p052,-32.040561,118.398176,wheat,2021-05-16,2021-05-31,2021-05_Q2,5,2,14.65,2.69,35.59,5,20.2,1.709,1.061,1.304,0.247,94.86,11.5,65.0,1.0,0.0,0.0,3.05,71.7108,0.0,5.5,563.13,64.3833,82.787,NOT_SUITABLE,-0.4
p052,-32.040561,118.398176,wheat,2021-06-01,2021-06-15,2021-06_Q1,6,1,11.86,1.1,27.54,1,10.19,0.461,0.171,1.167,0.047,94.86,22.11,63.13,1.0,0.0,0.0,31.8858,77.5507,0.0,76.79,708.95,50.0764,80.5306,NOT_SUITABLE,-0.31
p052,-32.040561,118.398176,wheat,2021-06-16,2021-06-30,2021-06_Q2,6,2,9.68,1.63,16.69,1,10.19,0.263,0.764,0.971,0.2,94.86,19.32,44.23,1.0,0.0,0.0,48.282,81.6883,0.0,144.98,828.61,55.423,76.3157,NOT_SUITABLE,-0.31
p052,-32.040561,118.398176,wheat,2021-07-01,2021-07-15,2021-07_Q1,7,1,11.21,1.06,61.8,2,11.37,1.432,1.685,1.318,1.144,94.86,55.64,78.49,1.0,0.0,0.0,60.0824,85.1747,0.0,228.89,934.93,34.3651,69.3947,NOT_SUITABLE,-0.35
p052,-32.040561,118.398176,wheat,2021-07-16,2021-07-31,2021-07_Q2,7,2,11.02,1.36,25.43,2,11.37,1.939,1.928,1.673,1.004,94.86,50.55,87.23,1.0,0.0,6.2527,72.7348,88.3845,5.5,324.27,1026.66,15.9316,60.586,NOT_SUITABLE,-0.35
p052,-32.040561,118.398176,wheat,2021-08-01,2021-08-15,2021-08_Q1,8,1,10.19,2.08,7.59,1,12.26,-0.478,1.638,1.451,1.102,94.86,17.36,33.02,1.0,0.0,61.648,84.2638,90.1194,76.79,453.88,1077.83,0.0,49.666,NOT_SUITABLE,-0.46
p052,-32.040561,118.398176,wheat,2021-08-16,2021-08-31,2021-08_Q2,8,2,12.12,1.94,24.35,3,12.26,-1.055,1.099,1.313,1.429,94.86,0.0,31.94,0.9375,6.25,89.2497,92.1884,93.7224,139.48,557.62,1141.51,0.0,40.2399,NOT_SUITABLE,-0.46
p052,-32.040561,118.398176,wheat,2021-09-01,2021-09-15,2021-09_Q1,9,1,12.1,3.2,6.06,1,17.68,-0.448,0.483,0.622,0.987,94.86,0.0,30.41,0.3835,61.65,82.172,93.8828,93.8841,152.1,632.16,1118.01,3.05,29.8375,NOT_SUITABLE,-0.64
p052,-32.040561,118.398176,wheat,2021-09-16,2021-09-30,2021-09_Q2,9,2,14.02,2.14,10.74,2,17.68,-0.464,0.29,1.024,1.25,94.86,0.0,16.8,0.1075,89.25,88.9556,95.7358,92.1495,179.29,683.63,1070.15,31.8858,42.5783,NOT_SUITABLE,-0.64
p052,-32.040561,118.398176,wheat,2021-10-01,2021-10-15,2021-10_Q1,10,1,13.45,2.92,22.26,3,24.64,1.477,0.252,1.438,1.502,94.86,0.0,33.0,0.1783,82.17,98.2575,98.5126,92.2971,224.99,706.03,998.71,48.282,43.3306,NOT_SUITABLE,-0.77
p052,-32.040561,118.398176,wheat,2021-10-16,2021-10-31,2021-10_Q2,10,2,15.92,3.46,0.0,0,24.64,1.346,-0.014,1.425,1.519,94.86,0.0,22.26,0.1104,88.96,96.6849,98.1321,90.4264,238.86,702.39,918.57,60.0824,47.3403,NOT_SUITABLE,-0.77
p052,-32.040561,118.398176,wheat,2021-11-01,2021-11-15,2021-11_Q1,11,1,17.21,3.12,3.99,1,42.32,0.476,0.34,1.14,1.454,94.86,0.0,3.99,0.0174,98.26,98.3801,94.9175,87.993,255.07,623.95,796.38,72.7348,54.8001,NOT_SUITABLE,-0.91
p052,-32.040561,118.398176,wheat,2021-11-16,2021-11-30,2021-11_Q2,11,2,21.04,3.64,4.2,1,42.32,-0.216,0.355,0.841,1.325,94.86,0.0,8.19,0.0332,96.68,100.0,95.2357,86.4377,265.48,583.89,706.74,84.2638,64.8217,NOT_SUITABLE,-0.91
p052,-32.040561,118.398176,wheat,2021-12-01,2021-12-15,2021-12_Q1,12,1,22.7,3.18,0.0,0,69.92,-0.624,0.458,0.541,1.236,94.86,0.0,4.2,0.0162,98.38,98.9188,93.8859,83.9755,225.98,485.85,581.11,92.1884,71.7108,NOT_SUITABLE,-0.83
p052,-32.040561,118.398176,wheat,2021-12-16,2021-12-31,2021-12_Q2,12,2,25.74,3.69,0.0,0,69.92,-0.846,0.26,0.355,0.898,94.86,0.0,0.0,0.0,100.0,97.4512,86.4235,77.377,198.05,386.52,461.45,93.8828,77.5507,NOT_SUITABLE,-0.83
p052,-32.040561,118.398176,wheat,2022-01-01,2022-01-15,2022-01_Q1,1,1,25.31,3.05,2.47,1,76.22,-0.759,-0.691,-0.111,0.896,94.86,0.0,2.47,0.0108,98.92,84.2372,80.1046,69.0436,142.9,292.67,355.13,95.7358,81.6883,NOT_SUITABLE,-0.76
p052,-32.040561,118.398176,wheat,2022-01-16,2022-01-31,2022-01_Q2,1,2,25.8,3.89,2.71,1,76.22,-0.792,-1.023,-0.404,0.938,94.86,0.0,5.18,0.0255,97.45,83.3574,72.0452,58.238,120.36,216.18,263.4,98.5126,85.1747,NOT_SUITABLE,-0.76
p052,-32.040561,118.398176,wheat,2022-02-01,2022-02-15,2022-02_Q1,2,1,26.1,4.12,24.03,2,67.5,0.209,-0.533,-0.171,0.941,94.86,0.0,26.74,0.1576,84.24,97.9649,69.6158,50.9645,116.97,172.43,212.23,98.1321,88.3845,NOT_SUITABLE,-0.68
p052,-32.040561,118.398176,wheat,2022-02-16,2022-02-28,2022-02_Q2,2,2,26.18,1.91,0.0,0,67.5,-0.362,-0.907,-0.335,0.869,94.86,0.0,24.03,0.1664,83.36,68.3709,60.0654,36.5501,68.11,122.85,143.04,94.9175,90.1194,NOT_SUITABLE,-0.68
p052,-32.040561,118.398176,wheat,2022-03-01,2022-03-15,2022-03_Q1,3,1,23.26,3.4,2.43,1,51.43,-1.459,-1.085,-0.323,0.516,94.86,0.0,2.43,0.0204,97.96,42.9767,54.5873,29.933,32.8,95.26,125.2,95.2357,93.7224,NOT_SUITABLE,-0.77
p052,-32.040561,118.398176,wheat,2022-03-16,2022-03-31,2022-03_Q2,3,2,21.26,3.37,29.08,2,51.43,0.331,-0.464,-0.034,0.725,94.86,0.0,31.51,0.3163,68.37,49.4329,50.2455,40.1642,27.7,74.93,179.52,93.8859,93.8841,NOT_SUITABLE,-0.77
p052,-32.040561,118.398176,wheat,2022-04-01,2022-04-15,2022-04_Q1,4,1,18.08,2.2,14.44,2,27.27,0.97,0.031,-0.356,0.851,94.86,0.0,43.52,0.5702,42.98,43.6054,41.9206,49.7137,22.66,62.46,259.45,86.4235,92.1495,HIGH,-0.86
p052,-32.040561,118.398176,wheat,2022-04-16,2022-04-30,2022-04_Q2,4,2,15.96,2.07,13.9,2,27.27,0.646,0.297,-0.358,0.872,94.86,0.0,28.34,0.5057,49.43,55.3273,31.0224,55.8286,27.04,47.22,327.39,80.1046,92.2971,NOT_SUITABLE,-0.86
p052,-32.040561,118.398176,wheat,2022-05-01,2022-05-15,2022-05_Q1,5,1,14.67,1.91,15.41,2,19.27,0.623,-0.002,-0.191,0.693,94.86,0.0,29.31,0.5639,43.61,86.1093,23.5857,62.1733,39.8,39.8,429.23,72.0452,90.4264,NOT_SUITABLE,-0.83
p052,-32.040561,118.398176,wheat,2022-05-16,2022-05-31,2022-05_Q2,5,2,14.29,2.05,6.42,1,19.27,-0.256,0.316,-0.3,0.473,94.86,0.0,21.83,0.4467,55.33,45.6589,10.8057,67.0665,20.19,20.19,518.74,69.6158,87.993,NOT_SUITABLE,-0.83
p052,-32.040561,118.398176,wheat,2022-06-01,2022-06-15,2022-06_Q1,6,1,11.98,1.63,0.0,0,12.61,-1.548,-0.256,-1.054,-0.031,94.86,0.0,6.42,0.1389,86.11,0.0,12.2817,71.3018,0.0,29.94,635.89,60.0654,86.4377,NOT_SUITABLE,-0.73
p052,-32.040561,118.398176,wheat,2022-06-16,2022-06-30,2022-06_Q2,6,2,12.14,1.81,48.4,4,12.61,0.216,0.048,-0.298,0.221,94.86,24.37,48.4,0.5434,45.66,0.0,35.1167,76.0865,0.0,104.59,747.62,54.5873,83.9755,NOT_SUITABLE,-0.73
p052,-32.040561,118.398176,wheat,2022-07-01,2022-07-15,2022-07_Q1,7,1,11.23,2.32,27.02,3,11.32,1.19,0.036,-0.046,-0.234,94.86,24.61,75.42,1.0,0.0,0.0,52.8277,80.4639,0.0,196.99,857.49,50.2455,77.377,NOT_SUITABLE,-0.7
p052,-32.040561,118.398176,wheat,2022-07-16,2022-07-31,2022-07_Q2,7,2,10.94,1.97,19.01,3,11.32,0.124,0.033,0.174,-0.374,94.86,11.26,46.03,1.0,0.0,0.0,64.5256,83.8614,0.0,280.17,946.71,41.9206,69.0436,NOT_SUITABLE,-0.7
p052,-32.040561,118.398176,wheat,2022-08-01,2022-08-15,2022-08_Q1,8,1,10.45,2.35,39.45,5,10.86,2.051,0.433,0.605,0.1,94.86,11.36,58.46,1.0,0.0,24.6945,74.6552,87.4112,29.94,389.44,1018.41,31.0224,58.238,NOT_SUITABLE,-0.78
p052,-32.040561,118.398176,wheat,2022-08-16,2022-08-31,2022-08_Q2,8,2,10.46,1.66,41.75,4,10.86,1.717,1.556,1.032,0.357,94.86,8.99,81.2,1.0,0.0,67.377,84.9835,91.1137,104.59,498.55,1084.83,23.5857,50.9645,NOT_SUITABLE,-0.78
p052,-32.040561,118.398176,wheat,2022-09-01,2022-09-15,2022-09_Q1,9,1,12.53,1.91,38.18,2,17.63,1.508,1.744,1.4,0.903,94.86,0.0,79.93,0.7531,24.69,92.8315,93.4993,94.9863,167.05,605.96,1110.75,10.8057,36.5501,NOT_SUITABLE,-0.87
p052,-32.040561,118.398176,wheat,2022-09-16,2022-09-30,2022-09_Q2,9,2,13.7,2.21,3.47,1,17.63,1.264,1.693,1.392,0.875,94.86,0.0,41.65,0.3262,67.38,89.8103,93.9072,92.9646,175.57,643.03,1065.03,12.2817,29.933,NOT_SUITABLE,-0.87
p052,-32.040561,118.398176,wheat,2022-10-01,2022-10-15,2022-10_Q1,10,1,13.37,1.78,9.43,1,23.82,0.206,1.657,1.254,0.703,94.86,0.0,12.9,0.0717,92.83,87.2905,95.3391,91.1138,192.45,660.5,972.95,35.1167,40.1642,NOT_SUITABLE,-0.89
p052,-32.040561,118.398176,wheat,2022-10-16,2022-10-31,2022-10_Q2,10,2,15.51,2.57,10.49,2,23.82,1.309,1.653,1.316,0.838,94.86,0.0,19.92,0.1019,89.81,92.5693,95.9464,90.4016,218.38,666.54,904.17,52.8277,49.7137,NOT_SUITABLE,-0.89
p052,-32.040561,118.398176,wheat,2022-11-01,2022-11-15,2022-11_Q1,11,1,16.64,2.49,17.53,1,38.13,1.646,1.692,1.504,0.998,94.86,0.0,28.02,0.1271,87.29,99.5114,97.7527,91.2488,246.45,628.97,818.21,64.5256,55.8286,NOT_SUITABLE,-0.82
p052,-32.040561,118.398176,wheat,2022-11-16,2022-11-30,2022-11_Q2,11,2,19.76,4.32,0.0,0,38.13,1.036,1.824,1.699,1.032,94.86,0.0,17.53,0.0743,92.57,98.3145,97.0679,88.0907,249.07,586.28,717.12,74.6552,62.1733,NOT_SUITABLE,-0.82
